action_apraise_recorder,beam_coordinate,beam_head_coordinate,beam_tail_coordinate,box_half_up_coordinate,box_hand_relax_grap,box_up_coordinate,class_name,current_drill_gear,current_drill_gear_coordinate,current_pole_distance_not_in_hole,current_pole_number_in_hole,current_push_pull_gear,current_push_pull_gear_coordinate,hand_box_cloumns_1_coordinate,hand_box_cloumns_3_coordinate,hand_box_unstop_beam_driving_coordinate,hand_coordinate,hand_get_pole_at_beam_coordinate,hand_velocity,machine_angle_H,machine_angle_V,messure_drill,messure_push_pull,messure_water,oil_deep,order_name,order_parameter,pic_box_colum1_pole_number,pic_file,pic_hand_grap_faild,pole_angle_at_machine,pole_angle_at_machine_12colock,pole_angle_at_remote,push_pull_coordinate_begin,push_pull_coordinate_stop,tigger_coordinate_outer,tigger_head_move_coordinate,tigger_head_move_coordinate_middle,tigger_inner_coordinate,tigger_inner_drill_relax,tigger_inner_grap_coordinate,tigger_inner_relax_coordinate,tigger_outer_coordinate,tigger_outer_full_grap_coordinate,tigger_outer_full_open_coordinate,time_,velocity,water_deep,beam_acceleration,hand_acceleration,hand_box_cloumns_2_coordinate
65,4506.028571,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,600,631,954,7200,0,2,0,0,0.644036871,66,operator_top_forward_manual,,6,,,270,25,38,当前推拉坐标开始,当前推拉坐标终点,,9,10,2,0,91,31,13,102,15,274.28,16.42857143,75,0,747500,28
65,4506.357143,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,607,521,954,-5500,0,9,0,0,0.500517303,58,operator_top_forward_manual,,9,,,90,45,249,当前推拉坐标开始,当前推拉坐标终点,,8,10,19,0,86,7,25,94,1,274.3,16.42857143,51,0,0,28
65,4506.685714,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,611,609,948,4400,0,21,0,0,0.690243084,95,operator_top_forward_manual,,1,,,80,335,76,当前推拉坐标开始,当前推拉坐标终点,,9,10,32,0,99,32,15,84,25,274.32,16.42857143,86,0,495000,28
65,4507.014286,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,558,548,948,-3050,0,5,0,0,0.837314342,76,operator_top_forward_manual,,1,,,177,13,229,当前推拉坐标开始,当前推拉坐标终点,,11,10,31,0,107,10,1,83,19,274.34,16.42857143,51,0,0,28
65,4507.342857,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,640,551,948,150,0,23,0,0,0.731668094,33,operator_top_forward_manual,,2,,,150,143,33,当前推拉坐标开始,当前推拉坐标终点,,8,10,7,0,88,7,8,96,19,274.36,16.42857143,27,0,160000,28
65,4507.671429,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,468,495,945,-2800,0,15,0,0,0.470686631,72,operator_top_forward_manual,,8,,,2,138,219,当前推拉坐标开始,当前推拉坐标终点,,8,10,34,0,108,27,29,117,28,274.38,16.42857143,97,0,0,28
65,4508,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,574,556,959,3050,0,21,0,0,0.185197159,52,operator_top_forward_manual,,10,,,198,350,194,当前推拉坐标开始,当前推拉坐标终点,,8,10,0,0,103,22,1,113,24,274.4,16.42857143,47,0,292500,28
65,4508.328571,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,459,486,942,-3500,0,20,0,0,0.695020043,89,operator_top_forward_manual,,4,,,182,265,112,当前推拉坐标开始,当前推拉坐标终点,,10,10,28,0,87,19,20,110,21,274.42,16.42857143,27,0,0,28
65,4508.657143,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,532,647,943,8050,0,9,0,0,0.214086802,40,operator_top_forward_manual,,7,,,278,292,252,当前推拉坐标开始,当前推拉坐标终点,,9,10,8,0,90,3,22,103,33,274.44,16.42857143,44,0,577500,28
65,4508.985714,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,588,577,940,-3500,0,15,0,0,0.604626999,45,operator_top_forward_manual,,0,,,265,306,270,当前推拉坐标开始,当前推拉坐标终点,,11,10,3,0,110,24,9,81,33,274.46,16.42857143,89,0,0,28
65,4509.314286,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,619,472,951,-5250,0,22,0,0,0.06537006,92,operator_top_forward_manual,,8,,,45,229,349,当前推拉坐标开始,当前推拉坐标终点,,11,10,18,0,113,4,31,80,2,274.48,16.42857143,87,0,0,28
65,4509.642857,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,470,506,946,1700,0,10,0,0,0.081944286,70,operator_top_forward_manual,,8,,,331,71,246,当前推拉坐标开始,当前推拉坐标终点,,10,10,2,0,83,17,5,106,29,274.5,16.42857143,78,0,347500,28
65,4509.971429,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,567,560,959,2700,0,2,0,0,0.334745363,55,operator_top_forward_manual,,5,,,254,339,30,当前推拉坐标开始,当前推拉坐标终点,,8,10,33,0,119,28,6,83,8,274.52,16.42857143,92,0,50000,28
65,4510.3,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,536,618,949,2900,0,8,0,0,0.696189168,80,operator_top_forward_manual,,2,,,3,341,168,当前推拉坐标开始,当前推拉坐标终点,,10,10,26,0,94,4,30,104,8,274.54,16.42857143,60,0,10000,28
65,4510.628571,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,582,475,948,-7150,0,20,0,0,0.459695456,30,operator_top_forward_manual,,0,,,297,35,148,当前推拉坐标开始,当前推拉坐标终点,,10,10,17,0,100,18,21,93,11,274.56,16.42857143,69,0,0,28
65,4510.957143,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,634,532,952,2850,0,-2,0,0,0.366502257,20,operator_top_forward_manual,,0,,,234,262,132,当前推拉坐标开始,当前推拉坐标终点,,11,10,26,0,80,13,20,109,3,274.58,16.42857143,38,0,500000,28
65,4511.285714,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,450,558,958,1300,0,2,0,0,0.077207544,95,operator_top_forward_manual,,4,,,117,267,291,当前推拉坐标开始,当前推拉坐标终点,,10,10,22,0,113,31,31,109,27,274.6,16.42857143,76,0,0,28
65,4511.614286,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,565,537,946,-1050,0,22,0,0,0.45174601,52,operator_top_forward_manual,,9,,,148,75,70,当前推拉坐标开始,当前推拉坐标终点,,11,10,32,0,106,33,20,103,21,274.62,16.42857143,26,0,0,28
65,4511.942857,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,490,487,945,-2500,0,1,0,0,0.182830061,33,operator_top_forward_manual,,9,,,88,236,91,当前推拉坐标开始,当前推拉坐标终点,,8,10,32,0,106,25,8,106,31,274.64,16.42857143,66,0,0,28
65,4512.271429,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,560,465,958,-1100,0,15,0,0,0.688787082,39,operator_top_forward_manual,,3,,,12,298,72,当前推拉坐标开始,当前推拉坐标终点,,10,10,0,0,87,5,26,100,22,274.66,16.42857143,36,0,70000,28
65,4512.6,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,492,528,958,3150,0,-1,0,0,0.161258121,29,operator_top_forward_manual,,0,,,170,61,91,当前推拉坐标开始,当前推拉坐标终点,,9,10,5,0,101,3,21,117,9,274.68,16.42857143,57,0,212500,28
65,4512.928571,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,633,597,940,3450,0,12,0,0,0.139048723,86,operator_top_forward_manual,,5,,,85,294,159,当前推拉坐标开始,当前推拉坐标终点,,9,10,2,0,91,0,15,98,32,274.7,16.42857143,33,0,15000,28
65,4513.257143,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,635,559,957,-1900,0,13,0,0,0.556618962,75,operator_top_forward_manual,,3,,,233,212,8,当前推拉坐标开始,当前推拉坐标终点,,10,10,30,0,106,2,2,113,32,274.72,16.42857143,82,0,0,28
65,4513.585714,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,551,604,944,2250,0,10,0,0,0.973341325,44,operator_top_forward_manual,,10,,,287,287,206,当前推拉坐标开始,当前推拉坐标终点,,10,10,15,0,117,19,30,102,9,274.74,16.42857143,78,0,207500,28
65,4513.914286,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,474,641,940,1850,0,12,0,0,0.212106763,88,operator_top_forward_manual,,0,,,76,3,46,当前推拉坐标开始,当前推拉坐标终点,,9,10,10,0,88,15,19,97,25,274.76,16.42857143,27,0,0,28
65,4514.242857,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,522,466,943,-8750,0,5,0,0,0.089680502,69,operator_top_forward_manual,,0,,,21,186,123,当前推拉坐标开始,当前推拉坐标终点,,10,10,13,0,109,23,21,104,7,274.78,16.42857143,24,0,0,28
65,4514.571429,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,527,644,958,8900,0,15,0,0,0.856519289,31,operator_top_forward_manual,,7,,,100,150,118,当前推拉坐标开始,当前推拉坐标终点,,8,10,30,0,99,8,8,95,4,274.8,16.42857143,44,0,882500,28
65,4514.9,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,529,543,949,-5050,0,22,0,0,0.306272324,80,operator_top_forward_manual,,10,,,70,1,331,当前推拉坐标开始,当前推拉坐标终点,,11,10,13,0,80,1,28,91,6,274.82,16.42857143,51,0,0,28
65,4515.228571,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,466,475,950,-3400,0,5,0,0,0.895935074,24,operator_top_forward_manual,,5,,,107,242,349,当前推拉坐标开始,当前推拉坐标终点,,8,10,9,0,107,10,29,104,0,274.84,16.42857143,73,0,82500,28
65,4515.557143,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,618,576,951,5050,0,19,0,0,0.084951001,49,operator_top_forward_manual,,5,,,217,246,117,当前推拉坐标开始,当前推拉坐标终点,,11,10,8,0,102,14,9,93,34,274.86,16.42857143,31,0,422500,28
65,4515.885714,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,611,580,950,200,0,-2,0,0,0.916035835,97,operator_top_forward_manual,,0,,,3,305,267,当前推拉坐标开始,当前推拉坐标终点,,9,10,15,0,118,2,28,101,28,274.88,16.42857143,63,0,0,28
65,4516.214286,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,450,482,950,-4900,0,7,0,0,0.874257134,44,operator_top_forward_manual,,4,,,275,46,229,当前推拉坐标开始,当前推拉坐标终点,,10,10,31,0,118,13,18,84,24,274.9,16.42857143,28,0,0,28
65,4516.542857,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,537,528,946,2300,0,0,0,0,0.389907169,29,operator_top_forward_manual,,5,,,119,322,180,当前推拉坐标开始,当前推拉坐标终点,,10,10,13,0,85,23,12,88,13,274.92,16.42857143,60,0,360000,28
65,4516.871429,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,472,494,958,-1700,0,3,0,0,0.09587453,75,operator_top_forward_manual,,4,,,208,296,144,当前推拉坐标开始,当前推拉坐标终点,,10,10,20,0,103,4,29,95,28,274.94,16.42857143,64,0,0,28
65,4517.2,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,504,474,941,-1000,0,1,0,0,0.37315096,76,operator_top_forward_manual,,5,,,175,289,305,当前推拉坐标开始,当前推拉坐标终点,,9,10,19,0,87,18,25,81,33,274.96,16.42857143,30,0,35000,28
65,4517.528571,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,462,645,943,8550,0,23,0,0,0.570976297,60,operator_top_forward_manual,,10,,,264,195,155,当前推拉坐标开始,当前推拉坐标终点,,8,10,19,0,102,17,1,85,32,274.98,16.42857143,51,0,477500,28
65,4517.857143,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,617,459,944,-9300,0,1,0,0,0.12263123,45,operator_top_forward_manual,,0,,,112,157,61,当前推拉坐标开始,当前推拉坐标终点,,8,10,11,0,102,17,12,108,25,275,16.42857143,33,0,0,28
65,4518.185714,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,602,645,948,9300,0,7,0,0,0.011700007,26,operator_top_forward_manual,,0,,,146,170,147,当前推拉坐标开始,当前推拉坐标终点,,8,10,27,0,95,18,26,107,26,275.02,16.42857143,85,0,930000,28
65,4518.514286,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,624,565,953,-4000,0,11,0,0,0.033637519,58,operator_top_forward_manual,,4,,,229,224,121,当前推拉坐标开始,当前推拉坐标终点,,9,10,20,0,115,22,34,109,10,275.04,16.42857143,39,0,0,28
65,4518.842857,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,471,578,940,650,0,-3,0,0,0.432693453,60,operator_top_forward_manual,,0,,,307,168,209,当前推拉坐标开始,当前推拉坐标终点,,9,10,2,0,94,33,28,82,7,275.06,16.42857143,52,0,232500,28
65,4519.171429,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,502,532,950,-2300,0,17,0,0,0.152101798,55,operator_top_forward_manual,,9,,,301,225,99,当前推拉坐标开始,当前推拉坐标终点,,9,10,9,0,83,33,17,100,0,275.08,16.42857143,39,0,0,28
65,4519.5,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,470,632,941,5000,0,11,0,0,0.106095896,45,operator_top_forward_manual,,2,,,12,2,349,当前推拉坐标开始,当前推拉坐标终点,,10,10,8,0,107,15,15,98,18,275.1,16.42857143,83,0,365000,28
65,4519.828571,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,500,454,947,-8900,0,1,0,0,0.554017033,46,operator_top_forward_manual,,1,,,50,36,258,当前推拉坐标开始,当前推拉坐标终点,,11,10,10,0,83,8,6,83,10,275.12,16.42857143,66,0,0,28
65,4520.157143,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,467,586,949,6600,0,-2,0,0,0.391423514,80,operator_top_forward_manual,,10,,,193,192,204,当前推拉坐标开始,当前推拉坐标终点,,11,10,14,0,90,25,32,112,19,275.14,16.42857143,92,0,775000,28
65,4520.485714,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,585,556,944,-1500,0,16,0,0,0.485363939,22,operator_top_forward_manual,,6,,,206,8,55,当前推拉坐标开始,当前推拉坐标终点,,9,10,23,0,87,19,29,90,22,275.16,16.42857143,53,0,0,28
65,4520.814286,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,592,472,946,-4200,0,-3,0,0,0.893560147,84,operator_top_forward_manual,,9,,,198,336,310,当前推拉坐标开始,当前推拉坐标终点,,11,10,5,0,96,12,5,113,31,275.18,16.42857143,74,0,0,28
65,4521.142857,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,506,632,947,8000,0,6,0,0,0.070721037,28,operator_top_forward_manual,,6,,,208,154,108,当前推拉坐标开始,当前推拉坐标终点,,10,10,19,0,88,10,29,90,25,275.2,16.42857143,41,0,610000,28
65,4521.471429,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,502,638,959,300,0,0,0,0,0.493557981,49,operator_top_forward_manual,,1,,,204,191,321,当前推拉坐标开始,当前推拉坐标终点,,10,10,8,0,95,16,5,83,2,275.22,16.42857143,70,0,0,28
65,4521.8,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,647,566,958,-3600,0,9,0,0,0.502232751,61,operator_top_forward_manual,,6,,,21,81,79,当前推拉坐标开始,当前推拉坐标终点,,9,10,9,0,96,29,22,102,18,275.24,16.42857143,46,0,0,28
65,4522.128571,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,561,568,946,100,0,15,0,0,0.989787916,22,operator_top_forward_manual,,10,,,88,88,98,当前推拉坐标开始,当前推拉坐标终点,,9,10,11,0,84,33,1,82,9,275.26,16.42857143,65,0,185000,28
65,4522.457143,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,453,523,959,-2250,0,3,0,0,0.479569529,42,operator_top_forward_manual,,0,,,24,253,12,当前推拉坐标开始,当前推拉坐标终点,,8,10,21,0,86,3,13,115,5,275.28,16.42857143,99,0,0,28
65,4522.785714,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,459,498,942,-1250,0,5,0,0,0.028103117,72,operator_top_forward_manual,,5,,,74,215,14,当前推拉坐标开始,当前推拉坐标终点,,11,10,31,0,107,32,13,110,33,275.3,16.42857143,56,0,50000,28
65,4523.114286,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,585,510,947,600,0,4,0,0,0.779241885,54,operator_top_forward_manual,,4,,,136,38,140,当前推拉坐标开始,当前推拉坐标终点,,9,10,1,0,86,14,5,95,3,275.32,16.42857143,51,0,92500,28
65,4523.442857,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,551,545,958,1750,0,5,0,0,0.926886338,30,operator_top_forward_manual,,10,,,341,259,276,当前推拉坐标开始,当前推拉坐标终点,,10,10,28,0,117,20,23,94,31,275.34,16.42857143,48,0,57500,28
65,4523.771429,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,488,464,951,-4050,0,21,0,0,0.424461979,37,operator_top_forward_manual,,8,,,224,309,4,当前推拉坐标开始,当前推拉坐标终点,,11,10,18,0,94,22,3,110,2,275.36,16.42857143,31,0,0,28
65,4524.1,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,521,596,945,6600,0,2,0,0,0.685363507,81,operator_top_forward_manual,,9,,,104,96,187,当前推拉坐标开始,当前推拉坐标终点,,11,10,16,0,85,27,10,85,5,275.38,16.42857143,46,0,532500,28
65,4524.428571,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,636,626,948,1500,0,5,0,0,0.995010837,39,operator_top_forward_manual,,9,,,95,219,333,当前推拉坐标开始,当前推拉坐标终点,,11,10,13,0,109,31,32,87,13,275.4,16.42857143,82,0,0,28
65,4524.757143,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,484,544,949,-4100,0,6,0,0,0.163112306,94,operator_top_forward_manual,,6,,,20,252,115,当前推拉坐标开始,当前推拉坐标终点,,11,10,32,0,118,4,26,108,29,275.42,16.42857143,58,0,0,28
65,4525.085714,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,526,521,958,-1150,0,-1,0,0,0.644132673,34,operator_top_forward_manual,,8,,,124,211,172,当前推拉坐标开始,当前推拉坐标终点,,10,10,18,0,93,27,16,114,5,275.44,16.42857143,79,0,147500,28
65,4525.414286,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,515,513,943,-400,0,18,0,0,0.925490309,58,operator_top_forward_manual,,8,,,89,96,249,当前推拉坐标开始,当前推拉坐标终点,,10,10,32,0,89,33,22,111,20,275.46,16.42857143,76,0,37500,28
65,4525.742857,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,586,472,945,-2050,0,19,0,0,0.754564859,70,operator_top_forward_manual,,6,,,283,281,225,当前推拉坐标开始,当前推拉坐标终点,,9,10,26,0,88,10,3,115,34,275.48,16.42857143,29,0,0,28
65,4526.071429,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,519,497,953,1250,0,6,0,0,0.535726759,98,operator_top_forward_manual,,2,,,18,347,4,当前推拉坐标开始,当前推拉坐标终点,,10,10,16,0,89,33,20,87,33,275.5,16.42857143,55,0,165000,28
65,4526.4,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,510,577,958,4000,0,7,0,0,0.000543723,42,operator_top_forward_manual,,9,,,308,24,135,当前推拉坐标开始,当前推拉坐标终点,,10,10,14,0,109,24,12,111,34,275.52,16.42857143,93,0,137500,28
65,4526.728571,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,633,471,944,-5300,0,-1,0,0,0.510573061,92,operator_top_forward_manual,,8,,,68,251,245,当前推拉坐标开始,当前推拉坐标终点,,11,10,4,0,114,22,28,104,7,275.54,16.42857143,92,0,0,28
65,4527.057143,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,450,484,958,650,0,16,0,0,0.025131781,75,operator_top_forward_manual,,10,,,160,258,223,当前推拉坐标开始,当前推拉坐标终点,,10,10,29,0,89,26,5,93,30,275.56,16.42857143,57,0,297500,28
65,4527.385714,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,630,515,959,1550,0,19,0,0,0.332609394,75,operator_top_forward_manual,,1,,,139,69,146,当前推拉坐标开始,当前推拉坐标终点,,11,10,31,0,112,15,21,90,11,275.58,16.42857143,57,0,45000,28
65,4527.714286,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,623,522,947,350,0,16,0,0,0.762921208,55,operator_top_forward_manual,,8,,,356,62,228,当前推拉坐标开始,当前推拉坐标终点,,10,10,1,0,117,12,19,102,3,275.6,16.42857143,63,0,0,28
65,4528.042857,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,596,608,957,4300,0,19,0,0,0.838998696,65,operator_top_forward_manual,,3,,,247,290,282,当前推拉坐标开始,当前推拉坐标终点,,11,10,34,0,92,24,3,82,22,275.62,16.42857143,90,0,197500,28
65,4528.371429,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,643,488,951,-6000,0,6,0,0,0.669170333,54,operator_top_forward_manual,,7,,,171,299,308,当前推拉坐标开始,当前推拉坐标终点,,10,10,1,0,82,25,16,94,10,275.64,16.42857143,22,0,0,28
65,4528.7,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,473,618,957,6500,0,12,0,0,0.007288671,60,operator_top_forward_manual,,2,,,305,283,89,当前推拉坐标开始,当前推拉坐标终点,,10,10,11,0,110,19,28,100,17,275.66,16.42857143,38,0,625000,28
65,4529.028571,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,649,570,957,-2400,0,11,0,0,0.389487296,54,operator_top_forward_manual,,7,,,108,294,271,当前推拉坐标开始,当前推拉坐标终点,,11,10,23,0,115,15,27,93,34,275.68,16.42857143,63,0,0,28
65,4529.357143,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,487,550,957,-1000,0,2,0,0,0.019580644,76,operator_top_forward_manual,,6,,,106,250,321,当前推拉坐标开始,当前推拉坐标终点,,10,10,16,0,80,30,20,89,29,275.7,16.42857143,71,0,70000,28
65,4529.685714,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,563,548,944,-100,0,1,0,0,0.923788295,36,operator_top_forward_manual,,10,,,290,187,342,当前推拉坐标开始,当前推拉坐标终点,,8,10,1,0,94,5,32,87,23,275.72,16.42857143,24,0,45000,28
65,4530.014286,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,454,560,947,600,0,0,0,0,0.133092426,44,operator_top_forward_manual,,9,,,56,306,228,当前推拉坐标开始,当前推拉坐标终点,,11,10,14,0,101,8,20,92,24,275.74,16.42857143,36,0,35000,28
65,4530.342857,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,555,641,941,4050,0,1,0,0,0.073484668,20,operator_top_forward_manual,,5,,,276,186,125,当前推拉坐标开始,当前推拉坐标终点,,11,10,20,0,101,9,31,100,24,275.76,16.42857143,72,0,172500,28
65,4530.671429,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,583,503,955,-6900,0,-3,0,0,0.761025969,40,operator_top_forward_manual,,6,,,13,81,261,当前推拉坐标开始,当前推拉坐标终点,,11,10,9,0,82,33,9,104,11,275.78,16.42857143,54,0,0,28
65,4531,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,597,474,955,-1450,0,11,0,0,0.553709263,30,operator_top_forward_manual,,8,,,22,336,88,当前推拉坐标开始,当前推拉坐标终点,,11,10,26,0,104,27,3,93,2,275.8,16.42857143,61,0,272500,28
65,4531.328571,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,533,616,940,7100,0,7,0,0,0.526594585,24,operator_top_forward_manual,,3,,,295,251,28,当前推拉坐标开始,当前推拉坐标终点,,8,10,10,0,115,25,27,94,3,275.82,16.42857143,81,0,427500,28
65,4531.657143,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,483,492,953,-6200,0,8,0,0,0.158102621,60,operator_top_forward_manual,,2,,,2,70,355,当前推拉坐标开始,当前推拉坐标终点,,10,10,20,0,108,23,30,95,24,275.84,16.42857143,96,0,0,28
65,4531.985714,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,551,525,953,1650,0,9,0,0,0.620295239,95,operator_top_forward_manual,,1,,,291,314,95,当前推拉坐标开始,当前推拉坐标终点,,11,10,10,0,112,2,6,98,18,275.86,16.42857143,24,0,392500,28
65,4532.314286,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,552,568,949,2150,0,12,0,0,0.15322359,82,operator_top_forward_manual,,7,,,79,213,227,当前推拉坐标开始,当前推拉坐标终点,,11,10,12,0,116,10,32,109,6,275.88,16.42857143,72,0,25000,28
65,4532.642857,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,489,634,941,3300,0,9,0,0,0.924514358,35,operator_top_forward_manual,,5,,,72,81,272,当前推拉坐标开始,当前推拉坐标终点,,8,10,3,0,90,18,28,102,19,275.9,16.42857143,36,0,57500,28
65,4532.971429,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,568,615,956,-950,0,13,0,0,0.926492289,55,operator_top_forward_manual,,5,,,327,33,158,当前推拉坐标开始,当前推拉坐标终点,,10,10,2,0,87,11,25,84,22,275.92,16.42857143,88,0,0,28
65,4533.3,4800,0,40,,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,580,624,944,450,0,12,0,0,0.901156991,52,operator_top_forward_manual,,6,,,339,11,288,当前推拉坐标开始,当前推拉坐标终点,,9,10,20,0,98,24,17,100,24,275.94,16.42857143,45,0,70000,28
65,4533.628571,4800,0,40,TRUE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,560,513,959,-5550,0,21,0,0,0.658435667,21,operator_top_forward_manual,,9,,,20,74,183,当前推拉坐标开始,当前推拉坐标终点,,11,10,24,0,111,10,29,84,10,275.96,16.42857143,73,0,0,28
65,4533.957143,4800,0,40,FALSE,20,every_order,0,当前旋转坐标,2500,0,1,11,40,15,474,626,952,5650,0,11,0,0,0.600806853,57,operator_top_forward_manual,,1,,,23,334,10,当前推拉坐标开始,当前推拉坐标终点,,10,10,34,0,97,23,1,100,25,275.98,16.42857143,85,0,560000,28
